0,1,2
8.428481487352646e-06,8.428481487352646e-06,8.428481487352646e-06
0.018845145,0.018845145,0.018845145
0.006412166,0.006412166,0.006412166
0.018845147,0.018845147,0.018845147
0.8427805871081953,0.8427805871081953,0.8427805871081953
0.2791284695323206,0.2791284695323206,0.2791284695323206
6.668461017952269,6.668461017952269,6.668461017952269
72.33138346784898,72.33138346784898,72.33138346784898
14.811689824782832,14.811689824782832,14.811689824782832
43.53107139467752,43.53107139467752,43.53107139467752
2235.888737157358,2235.888737157358,2235.888737157358
33117.29045750017,33117.29045750017,33117.29045750017
0.3125621567725082,0.3125621567725082,0.3125621567725082
4.462970981467214e-05,4.462970981467214e-05,4.462970981467214e-05
9.50109962037254e-06,9.50109962037254e-06,9.50109962037254e-06
2.1309860789086725e-06,2.1309860789086725e-06,2.1309860789086725e-06
5.070358202605456e-07,5.070358202605456e-07,5.070358202605456e-07
75.33138346784898,75.33138346784898,75.33138346784898
1.0460001896380518e-05,1.0460001896380518e-05,1.0460001896380518e-05
0.4336335692187915,0.4336335692187915,0.4336335692187915
0.5222356401645903,0.5222356401645903,0.5222356401645903
4.057510932026822,4.057510932026822,4.057510932026822
18.99162575467753,18.99162575467753,18.99162575467753
214796.5326648993,214796.5326648993,214796.5326648993
161653.1238179044,161653.1238179044,161653.1238179044
326189.8152362461,326189.8152362461,326189.8152362461
696700.2611644953,696700.2611644953,696700.2611644953
0.4681924687254146,0.4681924687254146,0.4681924687254146
0.7525872127093266,0.7525872127093266,0.7525872127093266
2.144351980858748,2.144351980858748,2.144351980858748
9.453446390007889,9.453446390007889,9.453446390007889
0.4417612923221511,0.4417612923221511,0.4417612923221511
245483.69623865705,245483.69623865705,245483.69623865705
0.015059826,0.015059826,0.015059826
0.021988131,0.021988131,0.021988131
0.011677195,0.011677195,0.011677195
0.026651009,0.026651009,0.026651009
1.1918693495376285,1.1918693495376285,1.1918693495376285
0.3692695871268588,0.3692695871268588,0.3692695871268588
6.796816481,6.796816481,6.796816481
71.07794878921277,71.07794878921277,71.07794878921277
13.855745164673673,13.855745164673673,13.855745164673673
31.62314031832444,31.62314031832444,31.62314031832444
1.769675729891307,1.769675729891307,1.769675729891307
24.52017593748183,24.52017593748183,24.52017593748183
0.3690339066118065,0.3690339066118065,0.3690339066118065
7.225543112953495e-05,7.225543112953495e-05,7.225543112953495e-05
1.7315786353987316e-05,1.7315786353987316e-05,1.7315786353987316e-05
4.823706651209897e-06,4.823706651209897e-06,4.823706651209897e-06
1.4649746420143164e-06,1.4649746420143164e-06,1.4649746420143164e-06
74.07794878921274,74.07794878921274,74.07794878921274
0.009881604,0.009881604,0.009881604
-0.000120147,-0.000120147,-0.000120147
0.009759644,0.009759644,0.009759644
0.001569038,0.001569038,0.001569038
0.009760384,0.009760384,0.009760384
0.4364976232415255,0.4364976232415255,0.4364976232415255
0.1206173239042613,0.1206173239042613,0.1206173239042613
0.030546335,0.030546335,0.030546335
37.23026765883397,37.23026765883397,37.23026765883397
12.357846693923548,12.357846693923548,12.357846693923548
76.87343371863959,76.87343371863959,76.87343371863959
-81.23710715,-81.23710715,-81.23710715
-1003.915716,-1003.915716,-1003.915716
0.2486699552112233,0.2486699552112233,0.2486699552112233
2.8396253552829228e-08,2.8396253552829228e-08,2.8396253552829228e-08
3.6499661672311113e-07,3.6499661672311113e-07,3.6499661672311113e-07
-8.86e-11,-8.86e-11,-8.86e-11
4.3848963192850295e-09,4.3848963192850295e-09,4.3848963192850295e-09
40.23026765883397,40.23026765883397,40.23026765883397
3.8294252125179054e-05,3.8294252125179054e-05,3.8294252125179054e-05
0.000559376,0.000559376,0.000559376
0.011929487,0.011929487,0.011929487
0.005267094,0.005267094,0.005267094
0.011942594,0.011942594,0.011942594
0.534089047,0.534089047,0.534089047
0.1713159037508609,0.1713159037508609,0.1713159037508609
5.033252009284582,5.033252009284582,5.033252009284582
50.04000136809673,50.04000136809673,50.04000136809673
14.344948974707798,14.344948974707798,14.344948974707798
32.52569494128517,32.52569494128517,32.52569494128517
21.34985376570399,21.34985376570399,21.34985376570399
306.2625628864969,306.2625628864969,306.2625628864969
0.1968782012934204,0.1968782012934204,0.1968782012934204
8.5450370677526e-06,8.5450370677526e-06,8.5450370677526e-06
1.07421338744219e-06,1.07421338744219e-06,1.07421338744219e-06
1.435466791080493e-07,1.435466791080493e-07,1.435466791080493e-07
2.0865466128541854e-08,2.0865466128541854e-08,2.0865466128541854e-08
53.04000136809674,53.04000136809674,53.04000136809674
-0.000249387,-0.000249387,-0.000249387
0.2474787895344236,0.2474787895344236,0.2474787895344236
0.2246310985013621,0.2246310985013621,0.2246310985013621
4.385114359965974,4.385114359965974,4.385114359965974
23.94301990348738,23.94301990348738,23.94301990348738
175374.72579173103,175374.72579173103,175374.72579173103
101277.02828123808,101277.02828123808,101277.02828123808
268705.0760165167,268705.0760165167,268705.0760165167
609583.6658102904,609583.6658102904,609583.6658102904
0.4408009779253843,0.4408009779253843,0.4408009779253843
0.5774893036839938,0.5774893036839938,0.5774893036839938
3.2342797367314264,3.2342797367314264,3.2342797367314264
20.49323969,20.49323969,20.49323969
0.2852875138644029,0.2852875138644029,0.2852875138644029
203583.21008992163,203583.21008992163,203583.21008992163
0.011147471,0.011147471,0.011147471
0.012675649,0.012675649,0.012675649
0.00934501,0.00934501,0.00934501
0.016880112,0.016880112,0.016880112
