0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2.1772433235274227e-06,-9.700144841058078e-06,1.5304818370401872e-05,-1.2669494266934312e-05,-1.720164274992786e-05,3.17143315850088e-05,2.390028042127096e-05,4.452938085956132e-05,-6.574524171899854e-06,8.000518020236492e-05,3.2711756591217165e-06,2.765102357404048e-05,7.687956184985379e-05,1.3958100050321945e-06,-7.82477150715588e-06,7.344138200033385e-05,-3.923726580426845e-05,5.328112438973709e-05,-7.512208707149526e-06,3.6715332013003695e-05,2.8744997174493305e-05,3.0620370305397384e-05,5.328112358443133e-05,6.250170636087809e-05,2.9526400393422026e-05,-9.48407494356096e-07,-1.886097481706705e-06,9.375791168083252e-05,-5.011722674501784e-06,2.999523620289224e-05,-2.5797106252663403e-05,-9.075075339477934e-06
0.0191560276769975,0.017142870613862,0.0165863665545694,0.0164071623645216,0.0165997416774818,0.0167103287093422,0.0168728883806511,0.0168741215239473,0.017098662073618,0.0167042052711222,0.016527816463322,0.0166859097434422,0.0169390380762854,0.0170955867783221,0.0171939127097423,0.017217768405043,0.0171570559458542,0.0171889293508113,0.0172451901236626,0.0172182139528595,0.0171731070105434,0.0172007418342759,0.0171255597056895,0.0171260461564701,0.0170097290983078,0.0169747120557036,0.0166878211538551,0.01653443540429,0.0163710045015666,0.0164176924728246,0.0161985268409084,0.0122116452999614
0.0064763006566759,0.004315462720279,0.0038002002571556,0.0034830020394925,0.0038803809152675,0.0040170685191843,0.0048267220865147,0.0043280185969298,0.0047388067189678,0.0040386923033318,0.0038089159979555,0.0041164610692286,0.0045828098836429,0.0048739347617813,0.0049390907777144,0.0044877682735696,0.0041385467711557,0.0042904525908442,0.0048040569507842,0.0048048041399746,0.0047704570495383,0.0046318682657415,0.0046859616423442,0.0047453304776799,0.0047235398056179,0.0045569656764116,0.0040546436618398,0.0037857236798772,0.0034011633433548,0.0035485842357893,0.0032782708842469,0.0019532905250605
0.0191560278007285,0.0171428733582332,0.0165863736157125,0.0164071672561677,0.0165997505901637,0.016710358804439,0.0168729053078987,0.0168741802784817,0.0170986633375873,0.0167043968633605,0.0165278167870366,0.016685932654347,0.0169392125382757,0.0170955868353042,0.0171939144902284,0.0172179250342859,0.0171571008125557,0.0171890119292936,0.017245191759866,0.0172182530978625,0.0171731310677593,0.0172007690890985,0.0171256425897326,0.0171261602064456,0.0170097547250435,0.0169747120821982,0.0166878212604408,0.016534701227559,0.0163710052686962,0.0164177198735524,0.0161985473825995,0.0122116486720287
0.8566836068260966,0.7666526031735945,0.7417651780988427,0.7337508260599943,0.7423634145829692,0.7473099643027572,0.7545792649275703,0.7546362833454313,0.7646754709445742,0.7470433381921681,0.7391464371095212,0.7462175936620711,0.7575446144180267,0.7645378855798154,0.7689352319893901,0.770009016163174,0.7672888742738293,0.7687159827991081,0.771228421201593,0.7700236876123401,0.7680057690804681,0.7692417789700309,0.7658820197801571,0.7659051683032864,0.760699356915911,0.7591322022856474,0.7463020546942378,0.7394543186494237,0.7321336128162385,0.7342227534562504,0.7244210616848764,0.5461215309600272
0.2781907829495664,0.2728772256603062,0.2741274744322601,0.2741274744322601,0.2753777232054382,0.2741274744322601,0.2728772256603062,0.2728772256603062,0.2731897878531799,0.2716269768895764,0.2691264793517876,0.2703767281200703,0.270064165927885,0.2703767281200703,0.2703767281200703,0.2722521012747883,0.2719395390821441,0.2719395390821441,0.2735023500461301,0.2741274744322601,0.2741274744322601,0.2750651610120288,0.2731897878531799,0.2741274744322601,0.2713144146970852,0.2722521012747883,0.2706892903123321,0.270064165927885,0.2688139171599081,0.269751603735776,0.268501354968105,0.219429091800417
6.254863607409698,8.115531353336669,8.933568610249718,9.147086476388992,8.814517340486123,8.491149681762694,8.178745061383314,8.152433731723534,7.802430535043517,8.215349914981786,8.313291731171091,8.082147343276489,7.686772258119103,7.4656346597357075,7.308447921798566,7.365809442749024,7.383862206707594,7.3492691539475645,7.362819913076551,7.428942157168744,7.445537570345245,7.5027106128175,7.478002398558407,7.513396578333747,7.500767064566314,7.566551528626226,7.926162852971382,8.129791622534576,8.279521638554582,8.303179233507098,8.594262125890863,3.5236832955285005
66.67656587775268,95.59809538812851,109.15138506300453,113.25215721503214,108.2139486327108,103.53383682997234,98.3383256696246,97.93354787629372,92.51669516522516,99.54227406088329,101.47756150958372,98.15396670253313,92.08996993645889,88.65993720187515,86.22947685152488,87.39600959058927,87.9068878068465,87.36852145927399,87.63749648367802,88.42590903027678,88.91206252939575,89.75534183882355,89.29495025571045,89.88714982068707,89.71067794254014,90.90752424751592,96.46920773466948,99.5788013290851,102.05845033642586,102.55091547123251,107.1198574326843,96.82524323706586
14.522362665342664,15.91782310689767,16.527269961685615,16.707788136261684,16.589268718809183,16.404643230008855,16.172509753407102,16.171287799282535,15.97725988631154,16.26080720611732,16.28324435220466,16.203872670529503,15.943135805023374,15.815586251868998,15.725140908065407,15.812131876091632,15.849970344822845,15.8205451366697,15.85962938856036,15.920748340392896,15.962579761992524,15.991445474746731,15.952089763742052,16.006359343122845,15.950518927684955,16.038687428478063,16.22076879226963,16.333174830988703,16.42012281762075,16.43051567534192,16.575644014631163,17.968834323167798
42.955198916344514,63.23243724896882,72.13500760021542,78.70436804917725,70.96667291655666,68.24067678285991,56.53468767607172,63.04899564291957,57.64948942941506,67.25617018793155,70.65697418799554,65.68183776622794,58.92982095805468,55.47401459703803,54.74220667091763,60.66536520572872,65.70894425489357,63.38248315864309,56.93153783313986,57.05278851048182,57.463566192004585,59.38535926129002,58.29962101791999,57.76783634388372,57.4387907929555,59.744163245304456,66.76031555125687,71.33752718493209,79.03587391211795,76.01668322120989,81.90334613845641,112.33817447285227
