Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9
8e-06,0.11706133950965517,0.08971579365311888,0.06131411224336721,0.045779359360812205,0.04039543795956767,0.0536229736912781,0.062457987192703755,0.021255005796977283
8.5e-06,0.1026844078493034,0.07971380493178634,0.050376434507524694,0.03733438976687329,0.03164218156606826,0.042995414620024805,0.05214277524672216,0.01531675700024989
9e-06,0.08987018620453847,0.06939925414218108,0.040688777143604256,0.03358106996397787,0.024764623026428532,0.03549360826985582,0.043703056429375754,0.01125374468145638
9.499999999999999e-06,0.08643222430814722,0.05783445486754725,0.034126170573784975,0.029514973522366685,0.0185122971234593,0.033618156689181264,0.03745141288829632,0.007815811190955292
9.999999999999999e-06,0.08393188838568591,0.05095808777907061,0.02912608939480054,0.02701276033347859,0.016011366773506994,0.03518103300621924,0.03432559112641741,0.00687819296786507
1.05e-05,0.07518071267147419,0.04720734210944927,0.026001038665421295,0.026699983685186016,0.015073517893929479,0.03549360826985582,0.033075262423275846,0.006565653560319852
1.1e-05,0.07049258283372199,0.0465822178322079,0.024126008230555253,0.026074430388813047,0.013197820137481433,0.03236785563692501,0.03151235154563963,0.006565653560319852
1.15e-05,0.07174275078983554,0.04720734210944927,0.02350099808605992,0.026074430388813047,0.011009506092852945,0.029867253536077575,0.031199769370284274,0.005940574745456646
1.2e-05,0.07424308670341558,0.04751990424818016,0.027563564029391543,0.026074430388813047,0.013197820137481433,0.029554678273815305,0.03057460501974529,0.00625311415285038
1.2499999999999999e-05,0.07424308670341558,0.04877015280383858,0.03193863505616436,0.02576165374073263,0.014760901600937503,0.029867253536077575,0.03213751589652216,0.006565653560319852
1.3e-05,0.06674207896807749,0.048145028525862395,0.03318865535160174,0.024197770501391012,0.016323983066900038,0.0289295277495199,0.03495075547833285,0.00687819296786507
1.35e-05,0.05767836130935397,0.046269655693697426,0.031626129982449076,0.022008333969280265,0.016323983066900038,0.02705407617846695,0.03401300895054588,0.006565653560319852
1.4e-05,0.04298888791161786,0.03908072652822401,0.027251058956482416,0.018255014207994143,0.01663659936039336,0.0242408988270447,0.02901169414439854,0.004065338302684249
1.45e-05,0.027361788617788447,0.03282948380718824,0.021625967653953387,0.01325058787540014,0.012572587552800716,0.017989393623828096,0.02088455761554718,0.000314865425310713
1.4999999999999999e-05,0.025173994721950678,0.030016424592287677,0.017250896653746583,0.010435598071232613,0.006632878018326422,0.012675614225146278,0.015570660675067956,-0.0021854498202248814
1.55e-05,0.027674330603013532,0.02595311684790469,0.015375866228530394,0.011373928005322382,0.0031940988306859565,0.011425313193375992,0.01369516764113446,-0.0028105286308535713
1.6e-05,0.029549582514918696,0.018139063528080087,0.01318833073505439,0.010122821426676571,0.0006931685200118258,0.012675614225146278,0.01025676375082873,-0.0037481468462304815
1.6499999999999998e-05,0.02923704052953508,0.014388317950793601,0.011625805384291213,0.008246161560815464,0.0003805522316280342,0.015801366809928566,0.00900643506512137,-0.004998304465676626
1.7e-05,0.019235697011157647,0.015013442212944119,0.010063280034960393,0.008558938204950082,0.0003805522316280342,0.015488791551106038,0.008693852893833962,-0.00468576506092825
1.75e-05,0.013922483277895411,0.01345063155811559,0.006313219202406693,0.008558938204950082,-0.0021203780718392256,0.011425313193375992,0.009631599407863463,-0.00468576506092825
1.8e-05,0.017360445104443952,0.011262696644422542,0.005375703995555811,0.006369501697481775,-0.004621308368902328,0.009237286390724866,0.01025676375082873,-0.005310843870349578
1.85e-05,0.02142349090350905,0.006574264698551169,0.006938229340593317,0.003554511907215934,-0.004621308368902328,0.007986985362322743,0.009944181579318189,-0.006873540892583256
1.8999999999999998e-05,0.019235697011157647,0.005011454053574676,0.008500754687061303,0.0010522987650780687,-0.0030582269339882776,0.00767441010541363,0.01025676375082873,-0.007498619700949053
1.95e-05,0.015485193198665308,0.004698891924798129,0.008500754687061303,0.00011396883793162761,-0.0018077617842560834,0.007361834848581089,0.010881928094017338,-0.007186080296803837
1.9999999999999998e-05,0.010484521454472859,0.005011454053574676,0.007250734409772456,0.0007395221226259331,-0.0014951454965728723,0.007361834848581089,0.009944181579318189,-0.007186080296803837
2.05e-05,0.003296055833707621,0.0021983948972100356,0.005063198926719913,0.00011396883793162761,-0.0011825292087895892,0.007049259591825125,0.005568031184021564,-0.007498619700949053
2.1e-05,-0.005455119686490645,-0.0015523506354279673,0.002875663446469636,-0.002075467656294733,-0.0014951454965728723,0.005173808052897581,0.0008792986297063089,-0.008748777316776445
2.1499999999999997e-05,-0.004517493738842327,-0.0031151612709317367,0.0019381482415055003,-0.00270102093973007,-0.0036834595082540353,0.003610931772564301,-0.0016213587275119073,-0.009373856124238179
2.2e-05,0.0014208039348549426,-0.0037402855246236,0.001625643173298406,-0.0014499143725797492,-0.005246540942167669,0.005173808052897581,-0.0028716874047994994,-0.009061316720544967
2.2499999999999998e-05,0.0014208039348549426,-0.005928220410252335,0.0013131381051484457,-0.000824361088585049,-0.006497006087498029,0.006111533822016713,-0.0034968517431135074,-0.009373856124238179
2.3e-05,-0.0010795319288639553,-0.005303096157579438,0.001625643173298406,-0.0011371377306173686,-0.007122238659563108,0.007361834848581089,-0.0028716874047994994,-0.009998934931398695
2.35e-05,-0.006705287616337729,-0.003427723397814067,6.311783311984515e-05,-0.0011371377306173686,-0.007434854945445633,0.007049259591825125,-0.00037103004934375353,-0.0084362379129326
2.4e-05,-0.010143249421356984,-0.005615658283952271,-0.0027494277756041205,-0.002075467656294733,-0.008997936373358273,0.004548657540534464,0.0002541342900709547,-0.009373856124238179
2.45e-05,-0.005455119686490645,-0.0093664037947515,-0.003999448044664228,-0.00551601071173039,-0.01056101779877126,0.0017354802386924965,-5.844787966396959e-05,-0.010936553141574847
2.4999999999999998e-05,-0.003267325808293247,-0.011866900796133062,-0.0027494277756041205,-0.008331000478075841,-0.011498866652819406,0.00017260396257317775,-0.00037103004934375353,-0.01156163194798263
2.55e-05,-0.003579867790968197,-0.011241776546223863,-0.0027494277756041205,-0.008956553758718651,-0.011811482937302201,-0.00013997129242077772,-0.0009961943885379845,-0.01249925015703
2.6e-05,-0.007017829598736964,-0.011241776546223863,-0.003374437910248282,-0.008956553758718651,-0.01056101779877126,0.00017260396257317775,-0.0016213587275119073,-0.013124328962685484
2.65e-05,-0.012331043295710893,-0.011866900796133062,-0.003999448044664228,-0.008018223837649842,-0.009623168943823401,0.0004851792176437729,-0.0031842695739839684,-0.013749407768040164
2.7e-05,-0.016081547077495675,-0.013742273544116348,-0.00493696324586033,-0.0077054471971541,-0.00868532008797573,-0.0007651218021787584,-0.006622673431392395,-0.01343686836540042
2.7499999999999998e-05,-0.01701917302238699,-0.01655533266118702,-0.005561973379705913,-0.008018223837649842,-0.0083727038024932,-0.0029531485839171256,-0.009748495114201486,-0.013749407768040164
2.8e-05,-0.014206295187047868,-0.017180456908625998,-0.005249468312811634,-0.008018223837649842,-0.009310552658640827,-0.0029531485839171256,-0.01068624161798075,-0.013749407768040164
2.8499999999999998e-05,-0.01170595933173384,-0.01561764628948388,-0.0036869429774847792,-0.008018223837649842,-0.009310552658640827,-0.0017028475662408606,-0.009748495114201486,-0.013749407768040164
2.9e-05,-0.014206295187047868,-0.01530508416543757,-0.003061932842954731,-0.006767117275248336,-0.009935785228905994,0.0004851792176437729,-0.00912333077807624,-0.012811789559895346
2.95e-05,-0.017331715003968243,-0.013742273544116348,-0.004624458178851998,-0.006454340634473537,-0.011186250368236653,0.0017354802386924965,-0.007560419936808492,-0.013124328962685484
2.9999999999999997e-05,-0.01920696689294016,-0.012804587170451732,-0.006186983513323421,-0.007392670556588608,-0.012749331790150881,0.0017354802386924965,-0.005372344756738395,-0.012811789559895346
3.05e-05,-0.02201984472474534,-0.014054835668525896,-0.0086870240455135,-0.008643777118432108,-0.013999796925883266,0.0004851792176437729,-0.00412201608120788,-0.012811789559895346
3.1e-05,-0.02045713481843133,-0.015930208413457554,-0.0086870240455135,-0.01052043695910582,-0.01525026206001679,-0.0032657238381445294,-0.005684926925484016,-0.013124328962685484
3.15e-05,-0.017331715003968243,-0.016242770537358602,-0.008374518979189184,-0.01208432015775123,-0.01681334347543565,-0.005766325869203388,-0.006310091262810994,-0.013749407768040164
3.2e-05,-0.017956798967057038,-0.01655533266118702,-0.0086870240455135,-0.012709873436721952,-0.016500727192551686,-0.00639147637620123,-0.007560419936808492,-0.013749407768040164
3.25e-05,-0.021707302743531356,-0.01811814327923987,-0.00962453924414466,-0.012397096797271398,-0.013999796925883266,-0.0067040516295851045,-0.008498166441732876,-0.013749407768040164
3.2999999999999996e-05,-0.02545780651649262,-0.020931202387161472,-0.010249549376280656,-0.012397096797271398,-0.011811482937302201,-0.007954352642353564,-0.010061077282182366,-0.013749407768040164
3.35e-05,-0.026082890478312814,-0.02311913724481456,-0.00962453924414466,-0.01208432015775123,-0.01056101779877126,-0.009517228906588088,-0.010998823785798296,-0.01437448657309412
3.4e-05,-0.023582554630449757,-0.02436938573330619,-0.00962453924414466,-0.013022650076102895,-0.010248401513888613,-0.009204653653894624,-0.01224915245652466,-0.014999565377847413
3.45e-05,-0.02045713481843133,-0.02374426148920543,-0.007437003779874371,-0.012709873436721952,-0.01056101779877126,-0.008579503148277531,-0.0125617346240704,-0.015312104780111333
3.5e-05,-0.01920696689294016,-0.020931202387161472,-0.005561973379705913,-0.011458766878502006,-0.01056101779877126,-0.005766325869203388,-0.01131140595356144,-0.015937183584413768
3.5499999999999996e-05,-0.021707302743531356,-0.019680953895477686,-0.005249468312811634,-0.009582107039082601,-0.010873634083553938,-0.002640573329613054,-0.01068624161798075,-0.015937183584413768
3.6e-05,-0.02545780651649262,-0.019680953895477686,-0.0064994885800466595,-0.00926933039893548,-0.012124099221685043,-0.0010776970569427776,-0.01037365945010878,-0.015624644182300113
3.65e-05,-0.027333058401662672,-0.017180456908625998,-0.0086870240455135,-0.008956553758718651,-0.013061948074233882,-0.0010776970569427776,-0.00912333077807624,-0.015624644182300113
3.7e-05,-0.027020516420861493,-0.016867894784942817,-0.010562054442263234,-0.009582107039082601,-0.014312413209566532,-0.002640573329613054,-0.009435912946166117,-0.014687025975508344
3.75e-05,-0.025770348497414833,-0.01811814327923987,-0.011812074705624221,-0.011458766878502006,-0.01525026206001679,-0.005453750615589427,-0.01068624161798075,-0.014999565377847413
3.7999999999999995e-05,-0.02295747066824104,-0.019055829649200332,-0.011812074705624221,-0.012709873436721952,-0.01618811090956782,-0.007016626882892278,-0.011623988121270199,-0.014999565377847413
3.85e-05,-0.025145264535546163,-0.01999351601850749,-0.011499569639869364,-0.013648203354655998,-0.015875494626484053,-0.008266927895353904,-0.01131140595356144,-0.01406194717060473
3.9e-05,-0.028895768305306282,-0.02311913724481456,-0.011499569639869364,-0.013960979993828173,-0.014937645776633292,-0.009829804159204824,-0.011623988121270199,-0.01406194717060473
3.95e-05,-0.030458478208347243,-0.025932196342289125,-0.011187064574057586,-0.014586533271963815,-0.013999796925883266,-0.010454954664208108,-0.01224915245652466,-0.01343686836540042
3.9999999999999996e-05,-0.028270684343921243,-0.026244758463868204,-0.010249549376280656,-0.014586533271963815,-0.012124099221685043,-0.010454954664208108,-0.012874316791561846,-0.01406194717060473
4.0499999999999995e-05,-0.02452018057358046,-0.02655732058537479,-0.00962453924414466,-0.01521208654982124,-0.011186250368236653,-0.010142379411744833,-0.013812063293710599,-0.014999565377847413
4.1e-05,-0.02233238670593494,-0.025307072098913468,-0.007124498713322128,-0.014273756632930776,-0.010873634083553938,-0.009517228906588088,-0.013186898958999013,-0.015937183584413768
4.15e-05,-0.02295747066824104,-0.02311913724481456,-0.006186983513323421,-0.012397096797271398,-0.011186250368236653,-0.007641777389276511,-0.0125617346240704,-0.016874801790304025
4.2e-05,-0.025145264535546163,-0.021868888755162377,-0.0064994885800466595,-0.010833213598974207,-0.010873634083553938,-0.005141175361898774,-0.01131140595356144,-0.017187341192117244
4.2499999999999996e-05,-0.028270684343921243,-0.020931202387161472,-0.008062013912807892,-0.010207660319167762,-0.011186250368236653,-0.0035782990922952626,-0.0119365702889246,-0.017812419995518424
4.2999999999999995e-05,-0.029208310285962633,-0.018743267525952772,-0.010249549376280656,-0.01052043695910582,-0.012124099221685043,-0.0042034496003667075,-0.010998823785798296,-0.016562262388415714
4.35e-05,-0.02764560038243968,-0.016867894784942817,-0.012124579771322155,-0.010833213598974207,-0.013061948074233882,-0.005453750615589427,-0.01068624161798075,-0.015937183584413768
4.4e-05,-0.026395432459186578,-0.017180456908625998,-0.012749589902547296,-0.01208432015775123,-0.014625029493149871,-0.008266927895353904,-0.01131140595356144,-0.015312104780111333
4.45e-05,-0.02670797444003613,-0.019055829649200332,-0.01243708483696318,-0.013648203354655998,-0.015875494626484053,-0.009829804159204824,-0.011623988121270199,-0.01406194717060473
4.4999999999999996e-05,-0.028895768305306282,-0.021243764509900998,-0.011499569639869364,-0.013648203354655998,-0.015562878343300378,-0.009829804159204824,-0.011623988121270199,-0.01343686836540042
4.5499999999999995e-05,-0.03108356216939524,-0.023431699367046255,-0.010874559508188879,-0.013960979993828173,-0.014625029493149871,-0.010142379411744833,-0.0119365702889246,-0.01156163194798263
4.6e-05,-0.03108356216939524,-0.025619634220637545,-0.00962453924414466,-0.013960979993828173,-0.013687180642100071,-0.009204653653894624,-0.01224915245652466,-0.01156163194798263
4.65e-05,-0.028895768305306282,-0.02655732058537479,-0.008999529111780848,-0.014273756632930776,-0.013374564358216944,-0.008579503148277531,-0.013812063293710599,-0.011874171351073652
4.7e-05,-0.025770348497414833,-0.02686988270680889,-0.006811993646712893,-0.013335426715414243,-0.013061948074233882,-0.007016626882892278,-0.013499481126381921,-0.012811789559895346
4.7499999999999996e-05,-0.02389509661151763,-0.02655732058537479,-0.005561973379705913,-0.011458766878502006,-0.012124099221685043,-0.0067040516295851045,-0.013812063293710599,-0.01406194717060473
4.8e-05,-0.02420763859256119,-0.024994509977116885,-0.005561973379705913,-0.010833213598974207,-0.012436715505967935,-0.003890874346369323,-0.012874316791561846,-0.015312104780111333
4.85e-05,-0.026082890478312814,-0.02374426148920543,-0.007437003779874371,-0.011145990238772933,-0.013061948074233882,-0.0029531485839171256,-0.0125617346240704,-0.016874801790304025
4.9e-05,-0.028583226324625826,-0.021868888755162377,-0.010249549376280656,-0.011458766878502006,-0.012749331790150881,-0.0035782990922952626,-0.01131140595356144,-0.017187341192117244
4.95e-05,-0.028583226324625826,-0.0193683917723753,-0.012124579771322155,-0.010833213598974207,-0.013061948074233882,-0.004828600108131435,-0.010061077282182366,-0.017187341192117244
4.9999999999999996e-05,-0.02764560038243968,-0.016867894784942817,-0.012749589902547296,-0.011458766878502006,-0.012749331790150881,-0.0067040516295851045,-0.009435912946166117,-0.015624644182300113
5.05e-05,-0.027333058401662672,-0.017493019032236563,-0.012749589902547296,-0.012397096797271398,-0.013687180642100071,-0.008266927895353904,-0.01037365945010878,-0.01437448657309412
5.1e-05,-0.028895768305306282,-0.018430705402632617,-0.012124579771322155,-0.012397096797271398,-0.013687180642100071,-0.009517228906588088,-0.01037365945010878,-0.013749407768040164
5.15e-05,-0.02983339424720308,-0.0193683917723753,-0.011499569639869364,-0.012709873436721952,-0.013999796925883266,-0.009517228906588088,-0.01037365945010878,-0.01156163194798263
5.2e-05,-0.03139610414988321,-0.020306078141464724,-0.010249549376280656,-0.01208432015775123,-0.013061948074233882,-0.008579503148277531,-0.01037365945010878,-0.009686395527856086
5.2499999999999995e-05,-0.03014593622778719,-0.021243764509900998,-0.00962453924414466,-0.011771543518161435,-0.012749331790150881,-0.007641777389276511,-0.011623988121270199,-0.009686395527856086
5.3e-05,-0.027333058401662672,-0.022494013000133553,-0.0086870240455135,-0.011458766878502006,-0.012749331790150881,-0.007641777389276511,-0.012874316791561846,-0.010936553141574847
5.35e-05,-0.023270012649357564,-0.023431699367046255,-0.007749508846369624,-0.011145990238772933,-0.013061948074233882,-0.0073292021361227476,-0.013186898958999013,-0.01218671075408944
5.4e-05,-0.02233238670593494,-0.02436938573330619,-0.007124498713322128,-0.010833213598974207,-0.013999796925883266,-0.0060789011227406564,-0.012874316791561846,-0.013749407768040164
5.4499999999999997e-05,-0.023582554630449757,-0.02374426148920543,-0.007749508846369624,-0.011458766878502006,-0.014312413209566532,-0.0042034496003667075,-0.01224915245652466,-0.014999565377847413
5.4999999999999995e-05,-0.025145264535546163,-0.02218145087768424,-0.008999529111780848,-0.010833213598974207,-0.013999796925883266,-0.0042034496003667075,-0.011623988121270199,-0.015937183584413768
5.55e-05,-0.02670797444003613,-0.020306078141464724,-0.010249549376280656,-0.010833213598974207,-0.013687180642100071,-0.004828600108131435,-0.01037365945010878,-0.015624644182300113
5.6e-05,-0.027958142363192537,-0.019055829649200332,-0.011187064574057586,-0.011771543518161435,-0.013999796925883266,-0.005766325869203388,-0.009748495114201486,-0.014999565377847413
5.65e-05,-0.027333058401662672,-0.01811814327923987,-0.011499569639869364,-0.011458766878502006,-0.013374564358216944,-0.0073292021361227476,-0.009435912946166117,-0.013749407768040164
5.6999999999999996e-05,-0.02670797444003613,-0.01811814327923987,-0.011812074705624221,-0.011458766878502006,-0.013061948074233882,-0.008266927895353904,-0.009748495114201486,-0.01218671075408944
5.7499999999999995e-05,-0.027333058401662672,-0.017493019032236563,-0.011499569639869364,-0.012397096797271398,-0.012749331790150881,-0.009204653653894624,-0.011623988121270199,-0.01156163194798263
5.8e-05,-0.028895768305306282,-0.017180456908625998,-0.010874559508188879,-0.011771543518161435,-0.011498866652819406,-0.008579503148277531,-0.01131140595356144,-0.010936553141574847
5.85e-05,-0.029520852266594896,-0.017180456908625998,-0.010249549376280656,-0.011458766878502006,-0.010873634083553938,-0.007954352642353564,-0.01131140595356144,-0.010311474334866021
5.9e-05,-0.028583226324625826,-0.0193683917723753,-0.00962453924414466,-0.011145990238772933,-0.010873634083553938,-0.007641777389276511,-0.01224915245652466,-0.010311474334866021
5.9499999999999996e-05,-0.024832722554575446,-0.021243764509900998,-0.009312034177991233,-0.010833213598974207,-0.01056101779877126,-0.007954352642353564,-0.0119365702889246,-0.010936553141574847
5.9999999999999995e-05,-0.02264492868710017,-0.022494013000133553,-0.008374518979189184,-0.010207660319167762,-0.011498866652819406,-0.007641777389276511,-0.011623988121270199,-0.01218671075408944
6.05e-05,-0.02233238670593494,-0.022494013000133553,-0.008374518979189184,-0.010833213598974207,-0.012436715505967935,-0.0067040516295851045,-0.010998823785798296,-0.013124328962685484
6.1e-05,-0.02389509661151763,-0.021868888755162377,-0.008999529111780848,-0.011145990238772933,-0.013061948074233882,-0.005766325869203388,-0.01037365945010878,-0.01406194717060473
6.149999999999999e-05,-0.027020516420861493,-0.021243764509900998,-0.00962453924414466,-0.011771543518161435,-0.013687180642100071,-0.005453750615589427,-0.010061077282182366,-0.014999565377847413
6.2e-05,-0.028895768305306282,-0.021243764509900998,-0.010874559508188879,-0.011771543518161435,-0.013687180642100071,-0.005766325869203388,-0.009748495114201486,-0.014687025975508344
6.25e-05,-0.029208310285962633,-0.020306078141464724,-0.011812074705624221,-0.012397096797271398,-0.013999796925883266,-0.007016626882892278,-0.00912333077807624,-0.013749407768040164
6.3e-05,-0.02983339424720308,-0.019680953895477686,-0.011812074705624221,-0.012397096797271398,-0.013687180642100071,-0.008266927895353904,-0.009748495114201486,-0.012811789559895346
6.35e-05,-0.02983339424720308,-0.018743267525952772,-0.011812074705624221,-0.011771543518161435,-0.012749331790150881,-0.008892078401124437,-0.01037365945010878,-0.01156163194798263
6.4e-05,-0.030458478208347243,-0.018743267525952772,-0.010874559508188879,-0.011458766878502006,-0.011811482937302201,-0.009204653653894624,-0.01068624161798075,-0.010936553141574847
6.45e-05,-0.030458478208347243,-0.01811814327923987,-0.010249549376280656,-0.011458766878502006,-0.010248401513888613,-0.008266927895353904,-0.01068624161798075,-0.010624013738258067
6.5e-05,-0.029208310285962633,-0.018743267525952772,-0.008999529111780848,-0.009582107039082601,-0.009310552658640827,-0.008579503148277531,-0.010998823785798296,-0.010936553141574847
6.549999999999999e-05,-0.027020516420861493,-0.01999351601850749,-0.008999529111780848,-0.00926933039893548,-0.008997936373358273,-0.008266927895353904,-0.01131140595356144,-0.011249092544816364
6.599999999999999e-05,-0.02452018057358046,-0.020931202387161472,-0.008062013912807892,-0.00926933039893548,-0.008997936373358273,-0.007641777389276511,-0.011623988121270199,-0.01249925015703
6.65e-05,-0.02264492868710017,-0.02061864026434938,-0.007437003779874371,-0.009582107039082601,-0.009623168943823401,-0.007641777389276511,-0.01037365945010878,-0.012811789559895346
6.7e-05,-0.02233238670593494,-0.01999351601850749,-0.007437003779874371,-0.009894883679160025,-0.011186250368236653,-0.007641777389276511,-0.010061077282182366,-0.01343686836540042
6.75e-05,-0.023582554630449757,-0.01999351601850749,-0.007437003779874371,-0.01052043695910582,-0.012124099221685043,-0.007016626882892278,-0.010061077282182366,-0.013749407768040164
6.8e-05,-0.02545780651649262,-0.019680953895477686,-0.008374518979189184,-0.011145990238772933,-0.013061948074233882,-0.00639147637620123,-0.008810748609931833,-0.01343686836540042
6.85e-05,-0.026082890478312814,-0.019680953895477686,-0.0086870240455135,-0.011458766878502006,-0.013374564358216944,-0.005766325869203388,-0.008810748609931833,-0.01218671075408944
6.9e-05,-0.026395432459186578,-0.018743267525952772,-0.008999529111780848,-0.011771543518161435,-0.012436715505967935,-0.0060789011227406564,-0.00912333077807624,-0.011249092544816364
6.95e-05,-0.027333058401662672,-0.018430705402632617,-0.00962453924414466,-0.01208432015775123,-0.012749331790150881,-0.007641777389276511,-0.00912333077807624,-0.010311474334866021
7e-05,-0.028270684343921243,-0.01780558115577452,-0.00962453924414466,-0.011771543518161435,-0.012436715505967935,-0.007954352642353564,-0.010061077282182366,-0.009998934931398695
7.049999999999999e-05,-0.028895768305306282,-0.016867894784942817,-0.009937044310241134,-0.010833213598974207,-0.011811482937302201,-0.007641777389276511,-0.01037365945010878,-0.009686395527856086
7.099999999999999e-05,-0.028895768305306282,-0.016867894784942817,-0.00962453924414466,-0.010207660319167762,-0.010873634083553938,-0.0073292021361227476,-0.010061077282182366,-0.009686395527856086
7.15e-05,-0.027333058401662672,-0.01655533266118702,-0.00962453924414466,-0.009582107039082601,-0.009623168943823401,-0.0067040516295851045,-0.010998823785798296,-0.010936553141574847
7.2e-05,-0.02452018057358046,-0.017493019032236563,-0.008999529111780848,-0.008956553758718651,-0.009623168943823401,-0.0067040516295851045,-0.010998823785798296,-0.01156163194798263
7.25e-05,-0.02233238670593494,-0.017180456908625998,-0.0086870240455135,-0.009894883679160025,-0.009623168943823401,-0.0073292021361227476,-0.01068624161798075,-0.01249925015703
7.3e-05,-0.020769676799742978,-0.017180456908625998,-0.008062013912807892,-0.00926933039893548,-0.01056101779877126,-0.0067040516295851045,-0.009748495114201486,-0.01343686836540042
7.35e-05,-0.020769676799742978,-0.017493019032236563,-0.007749508846369624,-0.008956553758718651,-0.011186250368236653,-0.005766325869203388,-0.009748495114201486,-0.012811789559895346
7.4e-05,-0.021394760762292978,-0.01811814327923987,-0.007437003779874371,-0.009582107039082601,-0.011811482937302201,-0.005453750615589427,-0.008810748609931833,-0.013124328962685484
7.45e-05,-0.02264492868710017,-0.018743267525952772,-0.007749508846369624,-0.009894883679160025,-0.011498866652819406,-0.0035782990922952626,-0.008185584273479348,-0.01218671075408944
7.5e-05,-0.023582554630449757,-0.0193683917723753,-0.008374518979189184,-0.010833213598974207,-0.011498866652819406,-0.0032657238381445294,-0.007873002105171228,-0.010936553141574847
7.549999999999999e-05,-0.023270012649357564,-0.0193683917723753,-0.0086870240455135,-0.010833213598974207,-0.011186250368236653,-0.0029531485839171256,-0.008185584273479348,-0.009686395527856086
7.599999999999999e-05,-0.023270012649357564,-0.018743267525952772,-0.009312034177991233,-0.010833213598974207,-0.010248401513888613,-0.0035782990922952626,-0.007873002105171228,-0.0084362379129326
7.65e-05,-0.023582554630449757,-0.016867894784942817,-0.008374518979189184,-0.009894883679160025,-0.009935785228905994,-0.0042034496003667075,-0.008810748609931833,-0.008123698509013426
7.7e-05,-0.02389509661151763,-0.016242770537358602,-0.008062013912807892,-0.009894883679160025,-0.009310552658640827,-0.003890874346369323,-0.00912333077807624,-0.0084362379129326
7.75e-05,-0.02389509661151763,-0.015930208413457554,-0.0086870240455135,-0.008956553758718651,-0.009623168943823401,-0.0042034496003667075,-0.009435912946166117,-0.008748777316776445
7.8e-05,-0.02233238670593494,-0.01530508416543757,-0.0086870240455135,-0.008643777118432108,-0.009623168943823401,-0.004516024854287412,-0.009748495114201486,-0.009373856124238179
7.85e-05,-0.019832050855734692,-0.01499252204131862,-0.008374518979189184,-0.008331000478075841,-0.009310552658640827,-0.005453750615589427,-0.009748495114201486,-0.011249092544816364
7.9e-05,-0.01826934094856461,-0.01499252204131862,-0.007749508846369624,-0.0077054471971541,-0.009935785228905994,-0.0067040516295851045,-0.009435912946166117,-0.011874171351073652
7.95e-05,-0.01764425698552492,-0.01561764628948388,-0.008374518979189184,-0.008018223837649842,-0.010248401513888613,-0.0067040516295851045,-0.008810748609931833,-0.012811789559895346
